http://www.infibeam.com, infibeam, http://www.facebook.com/infibeam, true, high, http://twitter.com/infibeam, true, high, 
http://www.hathway.com, hathway, http://www.facebook.com/hathwaycable, true, high, http://twitter.com/hathwaycable, true, high, 
http://www.freecharge.in, freecharge, 
http://www.mydala.com, mydala, 
http://www.crazeal.com, crazeal, http://www.facebook.com/share.php?u=http://www.crazeal.com/deals/mumbai/Kundalika-Rafting-Camp-Nature-Trails/80621, false, nil, http://twitter.com/intent/tweet?url=http://www.crazeal.com/in/,80621&text=Kolad%3A+Rs.1849+for+1N+Stay+at+Kundalika+Rafting+Camp+with+Kayaking+%26+MORE+%7C+C...+-+, false, nil, http://www.twitter.com/crazeal, true, high, http://www.twitter.com/crazeal, true, high, http://www.facebook.com/pages/Crazeal/255916811086574, true, low, 
http://www.getit.in, getit, 
http://www.ciol.com, ciol, https://twitter.com/CIOL_NEWS, true, high, https://twitter.com/#!/CIOL_NEWS, false, nil, https://www.facebook.com/CIOLDotCom, true, high, 
http://www.ezeego1.co.in, ezeego1.co, http://www.facebook.com/ezeego1, false, nil, http://www.facebook.com/ezeego1, false, nil, http://www.twitter.com/ezeego1, false, nil, http://www.facebook.com/ezeego1, false, nil, http://www.twitter.com/ezeego1, false, nil, http://www.facebook.com/ILuvTravel, false, nil, 
http://www.travelyaari.com, travelyaari, 
http://www.iimjobs.com, iimjobs, https://twitter.com/iimjobsFinance, true, high, https://twitter.com/iimjobs_Sales, true, high, https://twitter.com/iimjobs_Mark, true, high, https://twitter.com/iimjobsConsulti, true, high, https://twitter.com/iimjobsHRJobs, true, high, https://twitter.com/iimjobsIT, true, high, https://twitter.com/iimjobs_Ops, true, high, https://twitter.com/iimjobsLegal, true, high, https://twitter.com/iimjobs_ITeS, true, high, http://www.linkedin.com/groups?gid=744237, false, nil, http://www.twitter.com/iimjobs, true, high, http://www.facebook.com/iimjobs, true, high, 
